,Date,State,Cases
642,2020-09-11,Arkansas,533.7142857142857
643,2020-09-12,Arkansas,717.1428571428571
644,2020-09-13,Arkansas,691.7142857142857
645,2020-09-14,Arkansas,700.0
646,2020-09-15,Arkansas,782.2857142857143
647,2020-09-16,Arkansas,830.4285714285714
648,2020-09-17,Arkansas,915.2857142857143
649,2020-09-18,Arkansas,881.5714285714286
650,2020-09-19,Arkansas,778.5714285714286
651,2020-09-20,Arkansas,786.2857142857143
652,2020-09-21,Arkansas,819.5714285714286
653,2020-09-22,Arkansas,783.4285714285714
654,2020-09-23,Arkansas,820.5714285714286
655,2020-09-24,Arkansas,834.0
656,2020-09-25,Arkansas,837.7142857142857
657,2020-09-26,Arkansas,799.2857142857143
658,2020-09-27,Arkansas,788.4285714285714
659,2020-09-28,Arkansas,812.1428571428571
660,2020-09-29,Arkansas,824.8571428571429
661,2020-09-30,Arkansas,819.1428571428571
662,2020-10-01,Arkansas,824.5714285714286
663,2020-10-02,Arkansas,833.2857142857143
664,2020-10-03,Arkansas,824.2857142857143
665,2020-10-04,Arkansas,824.4285714285714
666,2020-02-26,Arizona,0.0
667,2020-02-27,Arizona,0.0
668,2020-02-28,Arizona,0.0
669,2020-02-29,Arizona,0.0
670,2020-03-01,Arizona,0.0
671,2020-03-02,Arizona,0.0
672,2020-03-03,Arizona,0.0
673,2020-03-04,Arizona,0.0
674,2020-03-05,Arizona,0.0
675,2020-03-06,Arizona,0.14285714285714285
676,2020-03-07,Arizona,0.42857142857142855
677,2020-03-08,Arizona,0.42857142857142855
678,2020-03-09,Arizona,0.42857142857142855
679,2020-03-10,Arizona,0.7142857142857143
680,2020-03-11,Arizona,1.1428571428571428
681,2020-03-12,Arizona,1.1428571428571428
682,2020-03-13,Arizona,1.0
683,2020-03-14,Arizona,1.1428571428571428
684,2020-03-15,Arizona,1.1428571428571428
685,2020-03-16,Arizona,2.0
686,2020-03-17,Arizona,2.0
687,2020-03-18,Arizona,2.5714285714285716
688,2020-03-19,Arizona,5.142857142857143
689,2020-03-20,Arizona,8.428571428571429
690,2020-03-21,Arizona,13.142857142857142
691,2020-03-22,Arizona,20.0
692,2020-03-23,Arizona,31.0
693,2020-03-24,Arizona,43.714285714285715
694,2020-03-25,Arizona,53.42857142857143
695,2020-03-26,Arizona,66.14285714285714
696,2020-03-27,Arizona,85.28571428571429
697,2020-03-28,Arizona,95.57142857142857
698,2020-03-29,Arizona,109.57142857142857
699,2020-03-30,Arizona,131.71428571428572
700,2020-03-31,Arizona,137.57142857142858
701,2020-04-01,Arizona,144.57142857142858
702,2020-04-02,Arizona,155.42857142857142
703,2020-04-03,Arizona,157.71428571428572
704,2020-04-04,Arizona,178.0
705,2020-04-05,Arizona,192.85714285714286
706,2020-04-06,Arizona,186.14285714285714
707,2020-04-07,Arizona,183.71428571428572
708,2020-04-08,Arizona,187.57142857142858
709,2020-04-09,Arizona,203.14285714285714
710,2020-04-10,Arizona,191.85714285714286
711,2020-04-11,Arizona,196.28571428571428
712,2020-04-12,Arizona,181.85714285714286
713,2020-04-13,Arizona,177.85714285714286
714,2020-04-14,Arizona,176.28571428571428
715,2020-04-15,Arizona,176.85714285714286
716,2020-04-16,Arizona,174.14285714285714
717,2020-04-17,Arizona,199.85714285714286
718,2020-04-18,Arizona,190.14285714285714
719,2020-04-19,Arizona,198.71428571428572
720,2020-04-20,Arizona,194.71428571428572
721,2020-04-21,Arizona,206.71428571428572
722,2020-04-22,Arizona,215.57142857142858
723,2020-04-23,Arizona,219.28571428571428
724,2020-04-24,Arizona,219.14285714285714
725,2020-04-25,Arizona,223.14285714285714
726,2020-04-26,Arizona,228.71428571428572
727,2020-04-27,Arizona,236.71428571428572
728,2020-04-28,Arizona,242.71428571428572
729,2020-04-29,Arizona,248.0
730,2020-04-30,Arizona,269.0
731,2020-05-01,Arizona,274.85714285714283
732,2020-05-02,Arizona,296.85714285714283
733,2020-05-03,Arizona,300.85714285714283
734,2020-05-04,Arizona,314.14285714285717
735,2020-05-05,Arizona,335.7142857142857
736,2020-05-06,Arizona,356.85714285714283
737,2020-05-07,Arizona,327.14285714285717
738,2020-05-08,Arizona,365.2857142857143
739,2020-05-09,Arizona,370.85714285714283
740,2020-05-10,Arizona,354.14285714285717
741,2020-05-11,Arizona,351.2857142857143
742,2020-05-12,Arizona,347.2857142857143
743,2020-05-13,Arizona,358.42857142857144
744,2020-05-14,Arizona,389.85714285714283
745,2020-05-15,Arizona,377.57142857142856
746,2020-05-16,Arizona,386.57142857142856
747,2020-05-17,Arizona,403.7142857142857
748,2020-05-18,Arizona,403.57142857142856
749,2020-05-19,Arizona,405.7142857142857
750,2020-05-20,Arizona,384.2857142857143
751,2020-05-21,Arizona,382.0
752,2020-05-22,Arizona,350.7142857142857
753,2020-05-23,Arizona,341.0
754,2020-05-24,Arizona,347.42857142857144
755,2020-05-25,Arizona,338.14285714285717
756,2020-05-26,Arizona,326.85714285714283
757,2020-05-27,Arizona,344.57142857142856
758,2020-05-28,Arizona,361.2857142857143
759,2020-05-29,Arizona,406.85714285714283
760,2020-05-30,Arizona,457.85714285714283
761,2020-05-31,Arizona,508.42857142857144
762,2020-06-01,Arizona,507.7142857142857
763,2020-06-02,Arizona,628.5714285714286
764,2020-06-03,Arizona,719.7142857142857
765,2020-06-04,Arizona,715.5714285714286
766,2020-06-05,Arizona,852.4285714285714
767,2020-06-06,Arizona,884.7142857142857
768,2020-06-07,Arizona,1007.5714285714286
769,2020-06-08,Arizona,1078.4285714285713
770,2020-06-09,Arizona,1004.5714285714286
771,2020-06-10,Arizona,1070.857142857143
772,2020-06-11,Arizona,1197.2857142857142
773,2020-06-12,Arizona,1228.5714285714287
774,2020-06-13,Arizona,1315.5714285714287
775,2020-06-14,Arizona,1245.2857142857142
776,2020-06-15,Arizona,1309.4285714285713
777,2020-06-16,Arizona,1555.5714285714287
778,2020-06-17,Arizona,1583.5714285714287
779,2020-06-18,Arizona,1739.7142857142858
780,2020-06-19,Arizona,1981.5714285714287
781,2020-06-20,Arizona,2209.5714285714284
782,2020-06-21,Arizona,2412.1428571428573
783,2020-06-22,Arizona,2536.4285714285716
784,2020-06-23,Arizona,2741.8571428571427
785,2020-06-24,Arizona,2750.4285714285716
786,2020-06-25,Arizona,2833.714285714286
787,2020-06-26,Arizona,2821.285714285714
788,2020-06-27,Arizona,2856.714285714286
789,2020-06-28,Arizona,3047.0
790,2020-06-29,Arizona,2849.4285714285716
791,2020-06-30,Arizona,2978.5714285714284
792,2020-07-01,Arizona,3416.4285714285716
793,2020-07-02,Arizona,3452.0
794,2020-07-03,Arizona,3601.8571428571427
795,2020-07-04,Arizona,3491.8571428571427
796,2020-07-05,Arizona,3454.714285714286
797,2020-07-06,Arizona,3844.285714285714
798,2020-07-07,Arizona,3695.1428571428573
799,2020-07-08,Arizona,3501.285714285714
800,2020-07-09,Arizona,3603.714285714286
801,2020-07-10,Arizona,3574.285714285714
802,2020-07-11,Arizona,3623.285714285714
803,2020-07-12,Arizona,3480.5714285714284
804,2020-07-13,Arizona,3195.5714285714284
805,2020-07-14,Arizona,3286.1428571428573
806,2020-07-15,Arizona,3248.5714285714284
807,2020-07-16,Arizona,3134.5714285714284
808,2020-07-17,Arizona,3090.1428571428573
809,2020-07-18,Arizona,3047.8571428571427
810,2020-07-19,Arizona,3022.4285714285716
811,2020-07-20,Arizona,3051.285714285714
812,2020-07-21,Arizona,2940.8571428571427
813,2020-07-22,Arizona,2750.714285714286
814,2020-07-23,Arizona,2618.714285714286
815,2020-07-24,Arizona,2539.714285714286
816,2020-07-25,Arizona,2682.285714285714
817,2020-07-26,Arizona,2627.1428571428573
818,2020-07-27,Arizona,2663.4285714285716
819,2020-07-28,Arizona,2464.4285714285716
820,2020-07-29,Arizona,2523.4285714285716
821,2020-07-30,Arizona,2550.5714285714284
822,2020-07-31,Arizona,2529.8571428571427
823,2020-08-01,Arizona,2423.0
824,2020-08-02,Arizona,2350.4285714285716
825,2020-08-03,Arizona,2238.5714285714284
826,2020-08-04,Arizona,2081.5714285714284
827,2020-08-05,Arizona,1990.0
828,2020-08-06,Arizona,1836.857142857143
829,2020-08-07,Arizona,1577.5714285714287
830,2020-08-08,Arizona,1300.7142857142858
831,2020-08-09,Arizona,1208.0
832,2020-08-10,Arizona,1146.5714285714287
833,2020-08-11,Arizona,1176.0
834,2020-08-12,Arizona,1034.2857142857142
835,2020-08-13,Arizona,1019.7142857142857
836,2020-08-14,Arizona,952.5714285714286
837,2020-08-15,Arizona,935.2857142857143
838,2020-08-16,Arizona,944.8571428571429
839,2020-08-17,Arizona,926.0
840,2020-08-18,Arizona,883.2857142857143
841,2020-08-19,Arizona,873.4285714285714
842,2020-08-20,Arizona,783.7142857142857
843,2020-08-21,Arizona,739.7142857142857
844,2020-08-22,Arizona,748.7142857142857
845,2020-08-23,Arizona,652.2857142857143
846,2020-08-24,Arizona,629.8571428571429
847,2020-08-25,Arizona,621.8571428571429
848,2020-08-26,Arizona,557.4285714285714
849,2020-08-27,Arizona,551.2857142857143
850,2020-08-28,Arizona,537.0
851,2020-08-29,Arizona,484.57142857142856
852,2020-08-30,Arizona,508.2857142857143
853,2020-08-31,Arizona,488.7142857142857
854,2020-09-01,Arizona,438.42857142857144
855,2020-09-02,Arizona,486.0
856,2020-09-03,Arizona,544.8571428571429
857,2020-09-04,Arizona,574.7142857142857
858,2020-09-05,Arizona,604.2857142857143
859,2020-09-06,Arizona,586.5714285714286
860,2020-09-07,Arizona,589.8571428571429
861,2020-09-08,Arizona,529.0
862,2020-09-09,Arizona,525.7142857142857
863,2020-09-10,Arizona,435.57142857142856
864,2020-09-11,Arizona,406.0
865,2020-09-12,Arizona,373.0
866,2020-09-13,Arizona,392.14285714285717
867,2020-09-14,Arizona,394.42857142857144
868,2020-09-15,Arizona,452.0
869,2020-09-16,Arizona,480.85714285714283
870,2020-09-17,Arizona,665.4285714285714
871,2020-09-18,Arizona,774.1428571428571
872,2020-09-19,Arizona,774.7142857142857
873,2020-09-20,Arizona,787.0
874,2020-09-21,Arizona,789.4285714285714
875,2020-09-22,Arizona,805.2857142857143
876,2020-09-23,Arizona,768.1428571428571
877,2020-09-24,Arizona,598.8571428571429
878,2020-09-25,Arizona,489.2857142857143
879,2020-09-26,Arizona,467.85714285714283
880,2020-09-27,Arizona,459.42857142857144
881,2020-09-28,Arizona,465.57142857142856
882,2020-09-29,Arizona,476.85714285714283
883,2020-09-30,Arizona,460.42857142857144
884,2020-10-01,Arizona,480.0
885,2020-10-02,Arizona,485.14285714285717
886,2020-10-03,Arizona,510.42857142857144
887,2020-10-04,Arizona,502.42857142857144
888,2020-02-26,California,0.2857142857142857
889,2020-02-27,California,0.42857142857142855
890,2020-02-28,California,0.14285714285714285
891,2020-02-29,California,0.2857142857142857
892,2020-03-01,California,0.2857142857142857
893,2020-03-02,California,1.5714285714285714
894,2020-03-03,California,2.142857142857143
895,2020-03-04,California,3.5714285714285716
896,2020-03-05,California,5.714285714285714
897,2020-03-06,California,6.857142857142857
898,2020-03-07,California,9.857142857142858
899,2020-03-08,California,11.857142857142858
900,2020-03-09,California,11.428571428571429
901,2020-03-10,California,17.0
902,2020-03-11,California,20.428571428571427
903,2020-03-12,California,24.285714285714285
904,2020-03-13,California,31.714285714285715
905,2020-03-14,California,41.57142857142857
906,2020-03-15,California,39.714285714285715
907,2020-03-16,California,65.14285714285714
908,2020-03-17,California,79.42857142857143
909,2020-03-18,California,93.28571428571429
910,2020-03-19,California,112.57142857142857
911,2020-03-20,California,137.42857142857142
912,2020-03-21,California,148.57142857142858
913,2020-03-22,California,182.57142857142858
914,2020-03-23,California,222.28571428571428
915,2020-03-24,California,263.14285714285717
916,2020-03-25,California,311.14285714285717
917,2020-03-26,California,414.42857142857144
918,2020-03-27,California,490.85714285714283
919,2020-03-28,California,528.2857142857143
920,2020-03-29,California,601.7142857142857
921,2020-03-30,California,720.2857142857143
922,2020-03-31,California,813.0
923,2020-04-01,California,914.4285714285714
924,2020-04-02,California,982.8571428571429
925,2020-04-03,California,1048.142857142857
926,2020-04-04,California,1103.857142857143
927,2020-04-05,California,1310.142857142857
928,2020-04-06,California,1267.0
929,2020-04-07,California,1302.5714285714287
930,2020-04-08,California,1355.2857142857142
931,2020-04-09,California,1274.2857142857142
932,2020-04-10,California,1295.0
933,2020-04-11,California,1268.5714285714287
934,2020-04-12,California,1109.4285714285713
935,2020-04-13,California,1130.0
936,2020-04-14,California,1148.2857142857142
937,2020-04-15,California,1112.7142857142858
938,2020-04-16,California,1138.142857142857
939,2020-04-17,California,1153.7142857142858
940,2020-04-18,California,1256.2857142857142
941,2020-04-19,California,1233.0
942,2020-04-20,California,1393.142857142857
943,2020-04-21,California,1441.5714285714287
944,2020-04-22,California,1523.7142857142858
945,2020-04-23,California,1697.7142857142858
946,2020-04-24,California,1742.5714285714287
947,2020-04-25,California,1693.857142857143
948,2020-04-26,California,1732.5714285714287
949,2020-04-27,California,1612.2857142857142
950,2020-04-28,California,1526.2857142857142
951,2020-04-29,California,1627.857142857143
952,2020-04-30,California,1509.857142857143
953,2020-05-01,California,1524.4285714285713
954,2020-05-02,California,1568.4285714285713
955,2020-05-03,California,1620.5714285714287
956,2020-05-04,California,1558.857142857143
957,2020-05-05,California,1756.0
958,2020-05-06,California,1695.5714285714287
959,2020-05-07,California,1716.857142857143
960,2020-05-08,California,1682.0
961,2020-05-09,California,1889.2857142857142
962,2020-05-10,California,1813.857142857143
963,2020-05-11,California,1920.7142857142858
964,2020-05-12,California,1789.142857142857
965,2020-05-13,California,1740.2857142857142
966,2020-05-14,California,1817.5714285714287
967,2020-05-15,California,1841.857142857143
968,2020-05-16,California,1736.142857142857
969,2020-05-17,California,1795.142857142857
970,2020-05-18,California,1741.2857142857142
971,2020-05-19,California,1826.2857142857142
972,2020-05-20,California,1888.5714285714287
973,2020-05-21,California,1883.5714285714287
974,2020-05-22,California,1941.142857142857
975,2020-05-23,California,1977.0
976,2020-05-24,California,1986.142857142857
977,2020-05-25,California,2136.0
978,2020-05-26,California,2246.8571428571427
979,2020-05-27,California,2150.4285714285716
980,2020-05-28,California,2251.0
981,2020-05-29,California,2336.714285714286
982,2020-05-30,California,2475.8571428571427
983,2020-05-31,California,2554.5714285714284
984,2020-06-01,California,2609.0
985,2020-06-02,California,2531.8571428571427
986,2020-06-03,California,2614.714285714286
987,2020-06-04,California,2625.8571428571427
988,2020-06-05,California,2735.0
989,2020-06-06,California,2673.0
990,2020-06-07,California,2672.285714285714
991,2020-06-08,California,2726.1428571428573
992,2020-06-09,California,2780.8571428571427
993,2020-06-10,California,2905.8571428571427
994,2020-06-11,California,3035.0
995,2020-06-12,California,2982.285714285714
996,2020-06-13,California,3061.1428571428573
997,2020-06-14,California,3098.8571428571427
998,2020-06-15,California,3130.0
999,2020-06-16,California,3182.8571428571427
1000,2020-06-17,California,3297.5714285714284
1001,2020-06-18,California,3384.8571428571427
1002,2020-06-19,California,3457.5714285714284
1003,2020-06-20,California,3601.285714285714
1004,2020-06-21,California,3758.285714285714
1005,2020-06-22,California,4148.428571428572
1006,2020-06-23,California,4645.142857142857
1007,2020-06-24,California,4746.571428571428
1008,2020-06-25,California,4854.142857142857
1009,2020-06-26,California,5140.285714285715
1010,2020-06-27,California,5064.142857142857
1011,2020-06-28,California,5261.428571428572
1012,2020-06-29,California,5554.428571428572
1013,2020-06-30,California,5705.857142857143
1014,2020-07-01,California,6093.857142857143
1015,2020-07-02,California,6491.142857142857
1016,2020-07-03,California,6238.571428571428
1017,2020-07-04,California,6029.0
1018,2020-07-05,California,7027.714285714285
1019,2020-07-06,California,6769.857142857143
1020,2020-07-07,California,7513.428571428572
1021,2020-07-08,California,7697.0
1022,2020-07-09,California,7990.571428571428
1023,2020-07-10,California,8624.42857142857
1024,2020-07-11,California,9409.42857142857
1025,2020-07-12,California,8551.714285714286
1026,2020-07-13,California,8903.142857142857
1027,2020-07-14,California,8885.57142857143
1028,2020-07-15,California,8903.57142857143
1029,2020-07-16,California,8888.857142857143
1030,2020-07-17,California,8910.57142857143
1031,2020-07-18,California,8854.857142857143
1032,2020-07-19,California,8909.0
1033,2020-07-20,California,9216.142857142857
1034,2020-07-21,California,9013.42857142857
1035,2020-07-22,California,9485.857142857143
1036,2020-07-23,California,9438.142857142857
1037,2020-07-24,California,9560.857142857143
1038,2020-07-25,California,9386.714285714286
1039,2020-07-26,California,9340.285714285714
1040,2020-07-27,California,8607.285714285714
1041,2020-07-28,California,8779.57142857143
1042,2020-07-29,California,9089.57142857143
1043,2020-07-30,California,8880.142857142857
1044,2020-07-31,California,8624.42857142857
1045,2020-08-01,California,8594.42857142857
1046,2020-08-02,California,8555.285714285714
1047,2020-08-03,California,8390.0
1048,2020-08-04,California,7989.0
1049,2020-08-05,California,6527.571428571428
1050,2020-08-06,California,6915.0
1051,2020-08-07,California,6608.285714285715
1052,2020-08-08,California,6825.0
1053,2020-08-09,California,6795.857142857143
1054,2020-08-10,California,8197.142857142857
1055,2020-08-11,California,7465.857142857143
1056,2020-08-12,California,8681.42857142857
1057,2020-08-13,California,8092.142857142857
1058,2020-08-14,California,9469.57142857143
1059,2020-08-15,California,9086.57142857143
1060,2020-08-16,California,9161.0
1061,2020-08-17,California,7883.428571428572
1062,2020-08-18,California,8456.285714285714
1063,2020-08-19,California,7985.428571428572
1064,2020-08-20,California,7754.714285714285
1065,2020-08-21,California,6542.714285714285
1066,2020-08-22,California,6634.428571428572
1067,2020-08-23,California,6486.714285714285
1068,2020-08-24,California,6592.285714285715
1069,2020-08-25,California,6127.428571428572
1070,2020-08-26,California,5675.714285714285
1071,2020-08-27,California,5650.571428571428
1072,2020-08-28,California,5497.857142857143
1073,2020-08-29,California,5371.857142857143
1074,2020-08-30,California,5238.714285714285
1075,2020-08-31,California,5273.428571428572
1076,2020-09-01,California,4940.714285714285
1077,2020-09-02,California,4896.714285714285
1078,2020-09-03,California,4885.285714285715
1079,2020-09-04,California,4753.857142857143
1080,2020-09-05,California,4753.714285714285
1081,2020-09-06,California,4700.714285714285
1082,2020-09-07,California,4070.0
1083,2020-09-08,California,4103.857142857143
1084,2020-09-09,California,3715.5714285714284
1085,2020-09-10,California,3563.285714285714
1086,2020-09-11,California,3463.285714285714
1087,2020-09-12,California,3374.1428571428573
1088,2020-09-13,California,3267.4285714285716
1089,2020-09-14,California,3452.714285714286
1090,2020-09-15,California,3408.5714285714284
1091,2020-09-16,California,3433.0
1092,2020-09-17,California,3439.4285714285716
1093,2020-09-18,California,3512.285714285714
1094,2020-09-19,California,3482.8571428571427
1095,2020-09-20,California,3491.4285714285716
1096,2020-09-21,California,3566.0
1097,2020-09-22,California,3551.5714285714284
1098,2020-09-23,California,3587.8571428571427
1099,2020-09-24,California,3497.0
1100,2020-09-25,California,3452.714285714286
1101,2020-09-26,California,3448.285714285714
1102,2020-09-27,California,3388.8571428571427
1103,2020-09-28,California,3230.714285714286
1104,2020-09-29,California,3227.0
1105,2020-09-30,California,3239.8571428571427
1106,2020-10-01,California,3241.285714285714
1107,2020-10-02,California,3193.285714285714
1108,2020-10-03,California,3152.8571428571427
1109,2020-10-04,California,3260.4285714285716
1110,2020-02-26,Colorado,0.0
1111,2020-02-27,Colorado,0.0
1112,2020-02-28,Colorado,0.0
1113,2020-02-29,Colorado,0.0
1114,2020-03-01,Colorado,0.0
1115,2020-03-02,Colorado,0.0
1116,2020-03-03,Colorado,0.0
1117,2020-03-04,Colorado,0.0
1118,2020-03-05,Colorado,0.2857142857142857
1119,2020-03-06,Colorado,1.1428571428571428
1120,2020-03-07,Colorado,1.1428571428571428
1121,2020-03-08,Colorado,1.1428571428571428
1122,2020-03-09,Colorado,1.7142857142857142
1123,2020-03-10,Colorado,2.4285714285714284
1124,2020-03-11,Colorado,4.857142857142857
1125,2020-03-12,Colorado,6.714285714285714
1126,2020-03-13,Colorado,10.0
1127,2020-03-14,Colorado,13.571428571428571
1128,2020-03-15,Colorado,18.285714285714285
1129,2020-03-16,Colorado,21.285714285714285
1130,2020-03-17,Colorado,23.714285714285715
1131,2020-03-18,Colorado,26.0
1132,2020-03-19,Colorado,32.714285714285715
1133,2020-03-20,Colorado,40.857142857142854
1134,2020-03-21,Colorado,53.142857142857146
1135,2020-03-22,Colorado,65.57142857142857
1136,2020-03-23,Colorado,80.28571428571429
1137,2020-03-24,Colorado,104.14285714285714
1138,2020-03-25,Colorado,124.42857142857143
1139,2020-03-26,Colorado,164.57142857142858
1140,2020-03-27,Colorado,196.28571428571428
1141,2020-03-28,Colorado,226.57142857142858
1142,2020-03-29,Colorado,244.71428571428572
1143,2020-03-30,Colorado,272.0
1144,2020-03-31,Colorado,293.42857142857144
1145,2020-04-01,Colorado,322.14285714285717
1146,2020-04-02,Colorado,328.2857142857143
1147,2020-04-03,Colorado,347.85714285714283
1148,2020-04-04,Colorado,357.7142857142857
1149,2020-04-05,Colorado,377.42857142857144
1150,2020-04-06,Colorado,365.14285714285717
1151,2020-04-07,Colorado,351.85714285714283
1152,2020-04-08,Colorado,330.42857142857144
1153,2020-04-09,Colorado,353.42857142857144
1154,2020-04-10,Colorado,334.2857142857143
1155,2020-04-11,Colorado,332.57142857142856
1156,2020-04-12,Colorado,336.7142857142857
1157,2020-04-13,Colorado,359.0
1158,2020-04-14,Colorado,360.14285714285717
1159,2020-04-15,Colorado,375.0
1160,2020-04-16,Colorado,353.2857142857143
1161,2020-04-17,Colorado,362.0
1162,2020-04-18,Colorado,363.85714285714283
1163,2020-04-19,Colorado,346.14285714285717
1164,2020-04-20,Colorado,345.14285714285717
1165,2020-04-21,Colorado,360.42857142857144
1166,2020-04-22,Colorado,373.0
1167,2020-04-23,Colorado,371.85714285714283
1168,2020-04-24,Colorado,458.42857142857144
1169,2020-04-25,Colorado,504.0
1170,2020-04-26,Colorado,530.1428571428571
1171,2020-04-27,Colorado,538.1428571428571
1172,2020-04-28,Colorado,549.0
1173,2020-04-29,Colorado,552.4285714285714
1174,2020-04-30,Colorado,572.2857142857143
1175,2020-05-01,Colorado,505.2857142857143
1176,2020-05-02,Colorado,465.2857142857143
1177,2020-05-03,Colorado,456.2857142857143
1178,2020-05-04,Colorado,434.14285714285717
1179,2020-05-05,Colorado,435.85714285714283
1180,2020-05-06,Colorado,439.14285714285717
1181,2020-05-07,Colorado,440.85714285714283
1182,2020-05-08,Colorado,433.42857142857144
1183,2020-05-09,Colorado,450.0
1184,2020-05-10,Colorado,438.2857142857143
1185,2020-05-11,Colorado,423.0
1186,2020-05-12,Colorado,398.57142857142856
1187,2020-05-13,Colorado,377.57142857142856
1188,2020-05-14,Colorado,352.57142857142856
1189,2020-05-15,Colorado,343.57142857142856
1190,2020-05-16,Colorado,322.57142857142856
1191,2020-05-17,Colorado,319.2857142857143
1192,2020-05-18,Colorado,331.85714285714283
1193,2020-05-19,Colorado,332.14285714285717
1194,2020-05-20,Colorado,331.7142857142857
1195,2020-05-21,Colorado,336.14285714285717
1196,2020-05-22,Colorado,322.14285714285717
1197,2020-05-23,Colorado,333.0
1198,2020-05-24,Colorado,319.42857142857144
1199,2020-05-25,Colorado,293.42857142857144
1200,2020-05-26,Colorado,295.7142857142857
1201,2020-05-27,Colorado,279.57142857142856
1202,2020-05-28,Colorado,273.7142857142857
1203,2020-05-29,Colorado,301.57142857142856
1204,2020-05-30,Colorado,302.85714285714283
1205,2020-05-31,Colorado,312.85714285714283
1206,2020-06-01,Colorado,329.57142857142856
1207,2020-06-02,Colorado,317.42857142857144
1208,2020-06-03,Colorado,327.42857142857144
1209,2020-06-04,Colorado,319.85714285714283
1210,2020-06-05,Colorado,286.14285714285717
1211,2020-06-06,Colorado,250.0
1212,2020-06-07,Colorado,231.85714285714286
1213,2020-06-08,Colorado,229.42857142857142
1214,2020-06-09,Colorado,222.71428571428572
1215,2020-06-10,Colorado,205.42857142857142
1216,2020-06-11,Colorado,183.71428571428572
1217,2020-06-12,Colorado,172.28571428571428
1218,2020-06-13,Colorado,166.85714285714286
1219,2020-06-14,Colorado,161.14285714285714
1220,2020-06-15,Colorado,159.28571428571428
1221,2020-06-16,Colorado,156.28571428571428
1222,2020-06-17,Colorado,167.42857142857142
1223,2020-06-18,Colorado,179.14285714285714
1224,2020-06-19,Colorado,195.0
1225,2020-06-20,Colorado,190.14285714285714
1226,2020-06-21,Colorado,201.28571428571428
1227,2020-06-22,Colorado,200.71428571428572
1228,2020-06-23,Colorado,207.14285714285714
1229,2020-06-24,Colorado,211.85714285714286
1230,2020-06-25,Colorado,225.28571428571428
1231,2020-06-26,Colorado,229.71428571428572
1232,2020-06-27,Colorado,239.0
1233,2020-06-28,Colorado,252.28571428571428
1234,2020-06-29,Colorado,257.85714285714283
1235,2020-06-30,Colorado,260.14285714285717
1236,2020-07-01,Colorado,267.57142857142856
1237,2020-07-02,Colorado,267.42857142857144
1238,2020-07-03,Colorado,259.2857142857143
1239,2020-07-04,Colorado,263.2857142857143
1240,2020-07-05,Colorado,251.14285714285714
1241,2020-07-06,Colorado,249.42857142857142
1242,2020-07-07,Colorado,278.42857142857144
1243,2020-07-08,Colorado,298.14285714285717
1244,2020-07-09,Colorado,310.2857142857143
1245,2020-07-10,Colorado,368.2857142857143
1246,2020-07-11,Colorado,389.14285714285717
1247,2020-07-12,Colorado,406.7142857142857
1248,2020-07-13,Colorado,425.42857142857144
1249,2020-07-14,Colorado,431.57142857142856
1250,2020-07-15,Colorado,434.0
1251,2020-07-16,Colorado,457.2857142857143
1252,2020-07-17,Colorado,450.42857142857144
1253,2020-07-18,Colorado,456.7142857142857
1254,2020-07-19,Colorado,461.2857142857143
1255,2020-07-20,Colorado,475.7142857142857
1256,2020-07-21,Colorado,481.85714285714283
1257,2020-07-22,Colorado,506.14285714285717
1258,2020-07-23,Colorado,512.4285714285714
1259,2020-07-24,Colorado,519.4285714285714
1260,2020-07-25,Colorado,571.5714285714286
1261,2020-07-26,Colorado,599.1428571428571
1262,2020-07-27,Colorado,571.2857142857143
1263,2020-07-28,Colorado,607.8571428571429
1264,2020-07-29,Colorado,585.4285714285714
1265,2020-07-30,Colorado,555.8571428571429
1266,2020-07-31,Colorado,547.0
1267,2020-08-01,Colorado,496.85714285714283
1268,2020-08-02,Colorado,484.42857142857144
1269,2020-08-03,Colorado,486.14285714285717
1270,2020-08-04,Colorado,440.0
1271,2020-08-05,Colorado,456.0
1272,2020-08-06,Colorado,461.7142857142857
1273,2020-08-07,Colorado,440.57142857142856
1274,2020-08-08,Colorado,436.7142857142857
1275,2020-08-09,Colorado,419.0
1276,2020-08-10,Colorado,438.57142857142856
1277,2020-08-11,Colorado,435.14285714285717
1278,2020-08-12,Colorado,395.2857142857143
1279,2020-08-13,Colorado,397.42857142857144
1280,2020-08-14,Colorado,377.7142857142857
1281,2020-08-15,Colorado,359.0
1282,2020-08-16,Colorado,359.2857142857143
1283,2020-08-17,Colorado,333.0
1284,2020-08-18,Colorado,312.85714285714283
1285,2020-08-19,Colorado,306.42857142857144
1286,2020-08-20,Colorado,287.2857142857143
1287,2020-08-21,Colorado,241.71428571428572
1288,2020-08-22,Colorado,292.14285714285717
1289,2020-08-23,Colorado,280.85714285714283
1290,2020-08-24,Colorado,281.42857142857144
1291,2020-08-25,Colorado,309.7142857142857
1292,2020-08-26,Colorado,298.7142857142857
1293,2020-08-27,Colorado,301.7142857142857
1294,2020-08-28,Colorado,363.14285714285717
1295,2020-08-29,Colorado,308.0
1296,2020-08-30,Colorado,297.14285714285717
1297,2020-08-31,Colorado,297.57142857142856
1298,2020-09-01,Colorado,282.14285714285717
1299,2020-09-02,Colorado,289.42857142857144
1300,2020-09-03,Colorado,277.7142857142857
1301,2020-09-04,Colorado,216.28571428571428
1302,2020-09-05,Colorado,278.0
