State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
Maryland,45.0,61.0,67.0,77.01149425287356,68.9655172413793,60.0,61.0,54.0,70.0,72.0,75.0,72.22222222222223,58.0,61.0,61.0,61.0,72.0,55.0,67.44186046511628,61.702127659574465,55.0,52.0,59.183673469387756,49.0,59.0,51.0,69.56521739130434,58.0,61.0,60.439560439560445,55.0,60.439560439560445,66.25,62.88659793814432,61.0,59.37500000000001,52.083333333333336,43.0,37.0,42.0,42.0,45.0,42.0,45.744680851063826,43.47826086956522,52.12765957446808,50.0,36.26373626373627,54.54545454545455,51.546391752577314,57.60869565217391,52.12765957446808,36.55913978494623,36.458333333333336,45.0,43.47826086956522,48.648648648648646,46.835443037974684,40.50632911392405,49.42528735632184,45.0,44.0,42.85714285714286,39.0,42.5287356321839,40.909090909090914,42.85714285714286,37.0,36.0,54.347826086956516,64.1025641025641,58.333333333333336,61.53846153846155,66.23376623376623,65.06024096385542,72.61904761904762,69.51219512195122,68.29268292682927,66.66666666666666,67.94871794871796,60.46511627906977,64.83516483516485,79.74683544303798,76.47058823529412,74.73684210526315,78.57142857142857,63.15789473684211,68.53932584269663,66.66666666666667,69.76744186046513,60.41666666666667,70.0,66.66666666666666,72.94117647058823,68.51851851851852,76.40449438202248,61.0,59.37500000000001,65.15151515151516,60.0,60.204081632653065,60.67415730337079,65.625,72.15189873417722,62.62626262626263,65.0,54.83870967741935,55.0,73.0,73.73737373737374,63.04347826086956,67.90123456790123,76.34408602150538,56.79012345679012,58.139534883720934,60.0,63.333333333333336,71.76470588235294,63.0,79.38144329896906,71.13402061855669,77.21518987341773,63.26530612244898,57.14285714285714,70.0,65.0,74.19354838709677,67.04545454545455,57.33333333333333,70.0,62.921348314606746,70.45454545454547,62.50000000000001,53.246753246753244,55.84415584415584,63.0,44.0,57.0,55.4054054054054,60.824742268041234,75.78947368421052,72.15189873417722,66.26506024096386,57.0,52.083333333333336,57.0,69.0,57.95454545454546,57.5,67.0,46.0,50.0,51.0,52.0,63.0,74.72527472527473,54.0,48.0,52.525252525252526,45.0,60.75949367088608,63.0,64.0,62.0,54.0,57.0,62.0,56.0,63.0,69.47368421052632,67.77777777777779,65.59139784946237,60.0,56.0,59.0,72.0,79.56989247311827,64.0,73.49397590361447,72.0,63.0,72.63157894736841,60.0,64.0,74.4186046511628,69.35483870967741,69.56521739130434,73.11827956989247,64.0,56.0,74.48979591836735,63.829787234042556,53.12500000000001,57.0
Massachusetts,50.0,62.0,63.0,75.86206896551724,72.41379310344827,70.0,78.0,83.0,74.0,62.0,67.0,82.22222222222223,75.0,71.0,80.0,70.0,76.0,68.0,74.4186046511628,58.51063829787234,76.0,79.0,91.83673469387756,60.0,55.0,67.0,75.0,74.0,78.0,73.62637362637363,82.0,74.72527472527473,82.5,70.10309278350515,62.0,72.91666666666667,76.04166666666667,54.0,51.0,51.0,51.0,50.0,48.0,55.31914893617021,47.826086956521735,55.31914893617021,52.38095238095238,43.956043956043956,50.00000000000001,51.546391752577314,57.60869565217391,54.25531914893617,46.236559139784944,50.0,46.0,55.43478260869565,56.75675675675676,50.63291139240506,54.43037974683545,68.9655172413793,61.0,61.0,57.142857142857146,52.0,48.275862068965516,47.727272727272734,50.0,45.0,45.0,56.52173913043478,66.66666666666667,67.85714285714286,66.66666666666667,70.12987012987013,69.87951807228916,70.23809523809524,75.60975609756098,69.51219512195122,74.07407407407408,100.00000000000001,100.0,96.70329670329672,93.67088607594937,90.58823529411765,84.21052631578947,89.28571428571429,90.78947368421053,84.26966292134833,83.33333333333334,94.18604651162791,88.54166666666667,90.0,75.86206896551724,83.52941176470588,98.14814814814815,84.26966292134833,74.0,68.75,81.81818181818181,67.05882352941177,70.40816326530613,75.2808988764045,76.04166666666667,92.40506329113924,68.68686868686869,77.0,66.66666666666666,66.0,87.0,79.7979797979798,77.17391304347825,80.24691358024691,83.87096774193547,71.60493827160494,76.74418604651163,75.0,77.77777777777779,91.76470588235294,73.0,86.59793814432989,89.69072164948453,100.0,74.48979591836735,77.38095238095238,89.0,79.0,84.94623655913978,79.54545454545455,70.66666666666666,86.0,82.02247191011236,80.68181818181819,93.18181818181819,76.62337662337663,75.32467532467533,84.0,65.0,74.0,77.02702702702703,76.28865979381442,96.84210526315789,98.73417721518987,84.33734939759037,80.0,80.20833333333334,77.0,100.0,94.31818181818183,81.25,81.0,59.0,71.0,74.0,79.0,76.0,93.40659340659342,77.0,65.0,89.89898989898991,61.0,92.40506329113924,85.0,87.0,79.0,73.0,75.0,95.0,89.0,84.0,93.68421052631578,86.66666666666667,97.84946236559139,81.0,78.0,75.0,90.0,75.26881720430107,65.0,80.72289156626506,79.0,74.0,96.84210526315789,70.0,83.0,84.88372093023256,82.25806451612902,81.15942028985508,83.87096774193547,78.0,77.0,96.93877551020408,87.23404255319149,82.29166666666667,76.0
Michigan,54.0,72.0,89.0,94.25287356321839,78.16091954022988,69.0,69.0,66.0,77.0,66.0,68.0,70.0,70.0,75.0,68.0,67.0,73.0,76.0,84.88372093023256,69.14893617021276,91.0,77.0,79.59183673469389,63.0,64.0,71.0,85.8695652173913,76.0,86.0,82.41758241758242,73.0,69.23076923076924,70.0,74.22680412371133,62.0,71.875,64.58333333333334,53.0,47.0,50.0,53.0,56.0,50.0,59.57446808510638,55.43478260869565,67.02127659574468,70.23809523809524,54.94505494505495,67.04545454545455,63.91752577319587,69.56521739130434,64.8936170212766,50.537634408602145,52.083333333333336,58.0,57.60869565217391,60.81081081081081,49.36708860759494,59.493670886075954,70.11494252873563,60.0,58.0,57.142857142857146,57.0,58.62068965517241,56.81818181818182,51.02040816326531,48.0,49.0,60.8695652173913,67.94871794871796,66.66666666666667,71.7948717948718,72.72727272727272,78.3132530120482,77.38095238095238,71.95121951219512,76.82926829268293,72.8395061728395,93.58974358974359,97.67441860465117,100.00000000000001,84.81012658227849,85.88235294117648,80.0,84.52380952380952,85.52631578947368,77.52808988764045,83.33333333333334,81.39534883720931,76.04166666666667,72.5,78.16091954022988,85.88235294117648,92.5925925925926,86.51685393258427,69.0,69.79166666666667,90.9090909090909,74.11764705882354,87.75510204081633,85.3932584269663,94.79166666666667,100.0,77.77777777777779,78.0,69.89247311827957,76.0,89.0,79.7979797979798,80.43478260869564,83.9506172839506,96.77419354838709,70.37037037037037,76.74418604651163,71.0,75.55555555555556,89.41176470588236,80.0,85.56701030927834,76.28865979381442,98.73417721518987,80.61224489795919,76.19047619047619,86.0,78.0,90.32258064516128,81.81818181818183,69.33333333333333,84.0,76.40449438202248,94.31818181818183,100.00000000000001,74.02597402597402,72.72727272727272,90.0,75.0,76.0,71.62162162162161,76.28865979381442,90.52631578947368,93.67088607594937,79.51807228915663,65.0,72.91666666666667,77.0,89.0,78.40909090909092,72.5,89.0,65.0,72.0,75.0,68.0,78.0,85.71428571428572,70.0,58.0,62.62626262626263,53.0,88.60759493670886,82.0,80.0,64.0,58.0,69.0,84.0,75.0,74.0,81.05263157894737,77.77777777777779,74.19354838709677,62.0,71.0,75.0,90.0,87.09677419354838,71.0,87.95180722891567,79.0,82.0,90.52631578947368,68.0,80.0,96.51162790697676,90.32258064516128,78.26086956521739,82.79569892473118,85.0,77.0,100.0,79.7872340425532,76.04166666666667,83.0
Minnesota,55.0,75.0,77.0,85.0574712643678,85.0574712643678,83.0,88.0,74.0,81.0,71.0,74.0,77.77777777777779,72.0,74.0,71.0,75.0,83.0,64.0,79.06976744186046,79.7872340425532,93.0,77.0,80.61224489795919,62.0,65.0,89.0,83.69565217391303,73.0,92.0,80.21978021978023,70.0,68.13186813186813,73.75,73.19587628865979,59.0,79.16666666666667,73.95833333333334,55.0,54.0,54.0,64.0,64.0,59.0,61.702127659574465,58.69565217391304,63.829787234042556,65.47619047619048,62.63736263736264,64.77272727272728,54.63917525773195,57.60869565217391,58.51063829787234,46.236559139784944,47.91666666666667,56.0,59.78260869565217,58.108108108108105,67.08860759493672,67.08860759493672,70.11494252873563,74.0,80.0,63.736263736263744,60.0,49.42528735632184,60.227272727272734,55.10204081632653,45.0,43.0,50.0,57.6923076923077,52.38095238095238,67.94871794871796,81.81818181818181,75.90361445783134,78.57142857142857,89.02439024390243,85.36585365853658,71.60493827160494,80.76923076923077,80.23255813953489,85.71428571428572,92.40506329113924,80.0,69.47368421052632,72.61904761904762,73.6842105263158,70.7865168539326,76.66666666666667,86.04651162790698,69.79166666666667,70.0,72.41379310344827,64.70588235294117,81.48148148148148,75.2808988764045,68.0,69.79166666666667,71.21212121212122,60.0,66.3265306122449,59.55056179775281,70.83333333333334,73.41772151898735,61.61616161616162,69.0,53.76344086021505,62.0,74.0,68.68686868686869,59.78260869565217,67.90123456790123,76.34408602150538,64.19753086419753,60.46511627906977,59.0,57.77777777777778,76.47058823529412,70.0,72.16494845360825,67.0103092783505,70.8860759493671,61.224489795918366,67.85714285714286,75.0,71.0,73.11827956989247,60.227272727272734,60.0,73.0,64.04494382022472,71.5909090909091,70.45454545454547,66.23376623376623,70.12987012987013,70.0,55.0,67.0,62.16216216216216,63.91752577319587,73.68421052631578,78.48101265822785,60.24096385542169,60.0,61.458333333333336,69.0,72.0,68.18181818181819,63.75,64.0,45.0,56.0,54.0,70.0,70.0,73.62637362637363,47.0,44.0,61.61616161616162,45.0,68.35443037974684,64.0,73.0,63.0,59.0,58.0,69.0,66.0,63.0,69.47368421052632,62.22222222222223,64.51612903225806,54.0,59.0,69.0,77.0,77.41935483870967,66.0,68.67469879518073,69.0,74.0,82.10526315789473,53.0,69.0,74.4186046511628,77.41935483870967,76.81159420289855,90.32258064516128,84.0,68.0,75.51020408163265,60.638297872340424,61.458333333333336,67.0
Mississippi,61.0,71.0,70.0,85.0574712643678,63.218390804597696,77.0,91.0,74.0,71.0,63.0,68.0,80.0,75.0,55.0,62.0,53.0,73.0,76.0,90.69767441860466,80.85106382978724,77.0,60.0,64.28571428571429,67.0,56.0,75.0,81.52173913043478,75.0,83.0,71.42857142857143,76.0,80.21978021978023,83.75,71.13402061855669,52.0,63.54166666666667,79.16666666666667,74.0,64.0,69.0,67.0,57.0,65.0,61.702127659574465,76.08695652173913,80.85106382978724,78.57142857142857,100.00000000000001,93.18181818181819,83.50515463917525,67.39130434782608,81.91489361702128,67.74193548387096,79.16666666666667,70.0,73.91304347826086,86.48648648648648,83.54430379746836,83.54430379746836,82.75862068965517,85.0,80.0,76.92307692307693,100.0,75.86206896551724,89.77272727272728,80.61224489795919,61.0,64.0,83.69565217391303,82.05128205128206,86.9047619047619,87.17948717948718,96.1038961038961,89.15662650602411,73.80952380952381,91.46341463414635,87.80487804878048,83.9506172839506,73.07692307692308,73.25581395348837,80.21978021978023,100.0,89.41176470588236,77.89473684210526,100.0,64.47368421052632,80.89887640449439,87.77777777777779,81.39534883720931,84.375,72.5,89.6551724137931,94.11764705882354,85.18518518518519,86.51685393258427,62.0,73.95833333333334,87.87878787878788,83.52941176470588,76.53061224489797,93.25842696629215,58.333333333333336,70.8860759493671,72.72727272727273,83.0,66.66666666666666,67.0,83.0,73.73737373737374,67.39130434782608,62.96296296296296,76.34408602150538,77.77777777777777,76.74418604651163,77.0,64.44444444444444,81.17647058823529,81.0,79.38144329896906,68.04123711340205,79.74683544303798,50.0,61.904761904761905,67.0,77.0,76.34408602150538,77.27272727272728,65.33333333333333,76.0,73.03370786516854,67.04545454545455,75.0,75.32467532467533,64.93506493506493,71.0,57.0,51.0,50.0,65.97938144329896,71.57894736842105,83.54430379746836,67.46987951807229,54.0,50.0,59.0,68.0,77.27272727272728,56.25,55.0,44.0,34.0,51.0,52.0,61.0,63.736263736263744,41.0,27.0,43.43434343434344,37.0,67.08860759493672,61.0,67.0,49.0,42.0,51.0,64.0,60.0,54.0,67.36842105263158,65.55555555555556,78.49462365591397,55.0,65.0,76.0,75.0,79.56989247311827,65.0,68.67469879518073,69.0,53.0,73.68421052631578,59.0,82.0,91.86046511627907,80.64516129032258,79.71014492753623,62.36559139784946,72.0,52.0,76.53061224489797,56.38297872340426,61.458333333333336,74.0
Missouri,63.0,75.0,82.0,80.45977011494253,83.90804597701148,80.0,91.0,81.0,73.0,77.0,83.0,91.11111111111111,73.0,86.0,90.0,70.0,69.0,74.0,73.25581395348837,81.91489361702128,89.0,73.0,89.79591836734694,72.0,81.0,76.0,90.21739130434783,90.0,88.0,75.82417582417582,67.0,74.72527472527473,72.5,68.04123711340205,71.0,80.20833333333334,69.79166666666667,59.0,51.0,72.0,66.0,57.0,54.0,67.02127659574468,65.21739130434783,93.61702127659575,100.0,76.92307692307693,96.5909090909091,82.4742268041237,76.08695652173913,85.1063829787234,69.89247311827957,68.75,78.0,80.43478260869564,87.83783783783784,88.60759493670886,77.21518987341773,83.90804597701148,95.0,87.0,76.92307692307693,81.0,80.45977011494253,78.40909090909092,63.26530612244898,54.0,58.0,76.08695652173913,91.02564102564104,85.71428571428571,83.33333333333334,83.11688311688312,77.10843373493977,84.52380952380952,91.46341463414635,84.14634146341463,88.88888888888889,84.61538461538463,76.74418604651163,82.41758241758242,82.27848101265823,85.88235294117648,76.84210526315789,94.04761904761905,84.21052631578948,69.66292134831461,82.22222222222223,86.04651162790698,72.91666666666667,82.5,79.3103448275862,81.17647058823529,87.03703703703704,83.14606741573034,73.0,78.125,90.9090909090909,72.94117647058823,76.53061224489797,76.40449438202248,81.25,91.13924050632912,73.73737373737374,75.0,76.34408602150538,66.0,83.0,77.77777777777779,77.17391304347825,69.1358024691358,81.72043010752688,67.90123456790123,68.6046511627907,58.0,67.77777777777779,76.47058823529412,70.0,85.56701030927834,72.16494845360825,77.21518987341773,67.34693877551021,66.66666666666667,78.0,64.0,76.34408602150538,67.04545454545455,64.0,81.0,74.15730337078652,70.45454545454547,79.54545454545455,74.02597402597402,66.23376623376623,77.0,62.0,68.0,60.81081081081081,64.94845360824742,85.26315789473684,83.54430379746836,73.49397590361447,61.0,62.50000000000001,66.0,75.0,65.90909090909092,65.0,63.0,48.0,53.0,52.0,52.0,62.0,79.12087912087912,50.0,46.0,55.55555555555556,40.0,60.75949367088608,67.0,71.0,56.0,50.0,65.0,70.0,62.0,73.0,82.10526315789473,73.33333333333334,76.34408602150538,59.0,70.0,65.0,71.0,77.41935483870967,76.0,78.3132530120482,76.0,62.0,82.10526315789473,60.0,74.0,74.4186046511628,80.64516129032258,76.81159420289855,67.74193548387096,76.0,64.0,75.51020408163265,65.95744680851064,66.66666666666667,65.0
Montana,61.0,75.0,100.0,100.0,67.81609195402298,58.0,83.0,95.0,84.0,70.0,66.0,77.77777777777779,48.0,56.0,84.0,100.0,42.0,68.0,69.76744186046513,72.34042553191489,92.0,45.0,57.142857142857146,69.0,59.0,69.0,72.82608695652173,81.0,80.0,95.6043956043956,91.0,96.70329670329672,90.0,74.22680412371133,49.0,72.91666666666667,66.66666666666667,68.0,44.0,61.0,67.0,69.0,46.0,75.53191489361701,73.91304347826086,79.7872340425532,55.95238095238095,84.61538461538463,82.95454545454547,79.38144329896906,79.34782608695652,55.31914893617021,55.91397849462365,58.333333333333336,60.0,69.56521739130434,74.32432432432432,72.15189873417722,58.22784810126583,74.71264367816092,59.0,62.0,63.736263736263744,64.0,80.45977011494253,69.31818181818183,52.04081632653061,50.0,56.0,64.13043478260869,60.25641025641026,46.42857142857143,61.53846153846155,66.23376623376623,45.78313253012048,64.28571428571429,71.95121951219512,63.41463414634146,72.8395061728395,83.33333333333334,91.86046511627907,83.51648351648352,78.48101265822785,67.05882352941177,56.84210526315789,76.19047619047619,63.15789473684211,56.17977528089888,55.55555555555556,74.4186046511628,55.208333333333336,65.0,98.85057471264368,77.64705882352942,70.37037037037037,64.04494382022472,72.0,58.333333333333336,77.27272727272727,83.52941176470588,77.55102040816327,55.0561797752809,72.91666666666667,77.21518987341773,68.68686868686869,100.0,100.0,100.0,100.0,91.91919191919193,78.26086956521739,92.59259259259258,87.09677419354838,76.5432098765432,100.0,94.0,72.22222222222223,69.41176470588236,80.0,68.04123711340205,75.25773195876288,77.21518987341773,86.73469387755102,78.57142857142857,81.0,87.0,63.44086021505376,76.13636363636364,100.0,91.0,93.25842696629215,97.72727272727273,52.27272727272728,64.93506493506493,74.02597402597402,84.0,69.0,68.0,64.86486486486487,63.91752577319587,83.1578947368421,91.13924050632912,86.74698795180724,77.0,68.75,84.0,96.0,78.40909090909092,90.0,100.0,58.0,54.0,57.0,48.0,70.0,74.72527472527473,55.0,58.0,59.5959595959596,39.0,69.62025316455697,70.0,94.0,59.0,66.0,55.0,89.0,57.0,69.0,75.78947368421052,94.44444444444444,92.47311827956989,66.0,98.0,92.0,82.0,79.56989247311827,73.0,87.95180722891567,89.0,79.0,83.1578947368421,67.0,74.0,95.34883720930233,93.54838709677419,100.0,61.29032258064516,78.0,54.0,74.48979591836735,84.04255319148936,59.37500000000001,71.0
Nebraska,49.0,63.0,71.0,68.9655172413793,75.86206896551724,65.0,72.0,95.0,88.0,88.0,89.0,95.55555555555556,95.0,100.0,92.0,96.0,70.0,62.0,88.37209302325581,79.7872340425532,91.0,61.0,80.61224489795919,70.0,66.0,100.0,83.69565217391303,76.0,69.0,76.92307692307693,65.0,90.10989010989012,96.25,93.81443298969072,76.0,88.54166666666667,68.75,53.0,54.0,60.0,47.0,52.0,61.0,67.02127659574468,64.13043478260869,73.40425531914893,88.09523809523809,65.93406593406594,57.95454545454546,68.04123711340205,78.26086956521739,82.97872340425532,58.064516129032256,71.875,62.0,66.30434782608695,82.43243243243244,72.15189873417722,56.9620253164557,66.66666666666666,66.0,62.0,62.63736263736264,60.0,70.11494252873563,78.40909090909092,59.183673469387756,47.0,41.0,61.95652173913043,74.35897435897436,72.61904761904762,53.846153846153854,70.12987012987013,61.445783132530124,72.61904761904762,67.07317073170732,74.39024390243902,67.90123456790123,67.94871794871796,60.46511627906977,60.439560439560445,68.35443037974684,88.23529411764706,64.21052631578947,70.23809523809524,65.78947368421053,65.1685393258427,74.44444444444444,74.4186046511628,59.37500000000001,78.75,77.01149425287356,92.94117647058823,74.07407407407408,64.04494382022472,49.0,56.25000000000001,77.27272727272727,60.0,63.26530612244898,58.426966292134836,72.91666666666667,68.35443037974684,65.65656565656566,58.0,59.13978494623655,59.0,65.0,60.60606060606061,65.21739130434783,67.90123456790123,75.26881720430107,62.96296296296296,59.30232558139535,55.0,64.44444444444444,67.05882352941177,65.0,77.31958762886597,54.63917525773195,59.493670886075954,46.93877551020408,58.333333333333336,56.0,67.0,65.59139784946237,61.36363636363637,68.0,76.0,57.30337078651686,61.36363636363637,69.31818181818183,54.54545454545455,62.33766233766234,77.0,49.0,48.0,68.91891891891892,61.85567010309278,92.63157894736841,78.48101265822785,62.65060240963856,57.0,58.333333333333336,66.0,57.0,70.45454545454547,71.25,57.0,39.0,41.0,37.0,33.0,53.0,73.62637362637363,53.0,36.0,42.42424242424243,37.0,48.10126582278481,56.0,56.0,50.0,47.0,43.0,61.0,53.0,57.0,65.26315789473684,66.66666666666667,53.76344086021505,40.0,68.0,73.0,84.0,87.09677419354838,68.0,74.6987951807229,74.0,60.0,69.47368421052632,58.0,67.0,75.58139534883722,64.51612903225806,56.52173913043478,74.19354838709677,71.0,52.0,77.55102040816327,74.46808510638297,70.83333333333334,46.0
Nevada,39.0,48.0,51.0,64.36781609195401,62.068965517241374,49.0,47.0,62.0,65.0,40.0,49.0,53.333333333333336,63.0,59.0,45.0,47.0,68.0,66.0,60.46511627906977,62.76595744680851,55.0,55.0,59.183673469387756,51.0,54.0,54.0,53.26086956521739,50.0,47.0,53.846153846153854,54.0,50.549450549450555,50.0,41.23711340206185,45.0,47.91666666666667,46.875,43.0,40.0,36.0,42.0,45.0,39.0,30.851063829787233,42.391304347826086,44.680851063829785,44.047619047619044,46.15384615384616,51.13636363636364,69.0721649484536,90.21739130434783,89.36170212765957,59.13978494623655,71.875,67.0,69.56521739130434,78.37837837837837,63.29113924050633,74.68354430379748,87.35632183908045,77.0,71.0,67.03296703296704,60.0,63.218390804597696,56.81818181818182,60.204081632653065,51.0,48.0,54.347826086956516,74.35897435897436,60.714285714285715,71.7948717948718,63.63636363636363,66.26506024096386,83.33333333333333,74.39024390243902,71.95121951219512,72.8395061728395,83.33333333333334,79.06976744186046,79.12087912087912,73.41772151898735,80.0,60.0,72.61904761904762,73.6842105263158,70.7865168539326,83.33333333333334,95.34883720930233,63.54166666666667,85.0,88.50574712643677,89.41176470588236,68.51851851851852,86.51685393258427,72.0,77.08333333333334,63.63636363636363,69.41176470588236,78.57142857142857,74.15730337078652,81.25,92.40506329113924,68.68686868686869,77.0,77.41935483870967,71.0,79.0,76.76767676767678,58.69565217391304,79.01234567901234,77.41935483870967,69.1358024691358,77.90697674418605,88.0,70.0,84.70588235294117,66.0,62.88659793814432,76.28865979381442,92.40506329113924,66.3265306122449,65.47619047619048,66.0,62.0,64.51612903225806,80.68181818181819,64.0,68.0,76.40449438202248,77.27272727272728,64.77272727272728,64.93506493506493,67.53246753246754,72.0,51.0,66.0,75.67567567567568,67.0103092783505,71.57894736842105,74.68354430379748,66.26506024096386,59.0,52.083333333333336,57.0,60.0,70.45454545454547,70.0,83.0,52.0,56.0,51.0,50.0,70.0,80.21978021978023,62.0,43.0,60.60606060606061,44.0,59.493670886075954,75.0,70.0,68.0,64.0,65.0,67.0,69.0,64.0,80.0,76.66666666666667,80.64516129032258,53.0,73.0,75.0,76.0,91.39784946236558,83.0,83.13253012048193,82.0,84.0,74.73684210526315,63.0,77.0,100.0,90.32258064516128,81.15942028985508,88.17204301075269,77.0,66.0,94.89795918367348,87.23404255319149,73.95833333333334,72.0
New Hampshire,54.0,61.0,63.0,51.72413793103448,71.26436781609195,60.0,83.0,93.0,76.0,60.0,57.0,67.77777777777779,96.0,61.0,77.0,62.0,63.0,71.0,75.58139534883722,71.27659574468085,100.0,85.0,94.89795918367348,58.0,76.0,80.0,70.65217391304347,78.0,75.0,82.41758241758242,80.0,70.32967032967034,72.5,95.8762886597938,100.0,84.375,65.625,56.0,53.0,67.0,52.0,57.0,65.0,47.87234042553192,45.65217391304348,55.31914893617021,61.904761904761905,58.24175824175825,55.68181818181819,69.0721649484536,58.69565217391304,61.702127659574465,44.086021505376344,51.04166666666667,44.0,59.78260869565217,71.62162162162161,56.9620253164557,53.16455696202532,86.20689655172413,73.0,84.0,76.92307692307693,61.0,70.11494252873563,75.0,66.3265306122449,40.0,53.0,68.47826086956522,69.23076923076924,80.95238095238095,85.8974358974359,66.23376623376623,65.06024096385542,82.14285714285714,81.70731707317073,97.5609756097561,82.71604938271605,88.46153846153847,76.74418604651163,96.70329670329672,88.60759493670886,88.23529411764706,75.78947368421052,73.80952380952381,78.94736842105263,100.0,76.66666666666667,100.0,72.91666666666667,92.5,81.60919540229885,81.17647058823529,70.37037037037037,61.79775280898877,48.0,71.875,75.75757575757575,69.41176470588236,77.55102040816327,71.91011235955057,75.0,87.34177215189874,92.92929292929294,84.0,68.81720430107526,73.0,93.0,91.91919191919193,76.08695652173913,80.24691358024691,87.09677419354838,85.18518518518518,84.88372093023256,78.0,62.22222222222223,95.29411764705883,68.0,98.96907216494844,87.62886597938143,94.9367088607595,82.6530612244898,100.0,89.0,85.0,97.84946236559139,81.81818181818183,89.33333333333333,92.0,74.15730337078652,79.54545454545455,86.36363636363637,79.22077922077922,100.0,97.0,84.0,84.0,64.86486486486487,72.16494845360825,94.73684210526315,94.9367088607595,100.00000000000001,73.0,84.375,100.0,85.0,100.00000000000001,100.0,83.0,86.0,79.0,91.0,100.0,83.0,95.6043956043956,68.0,72.0,70.70707070707071,73.0,79.74683544303798,67.0,90.0,77.0,70.0,89.0,86.0,100.0,100.0,89.47368421052632,80.0,98.9247311827957,83.0,73.0,100.0,92.0,89.24731182795698,80.0,78.3132530120482,87.0,87.0,100.0,100.0,100.0,69.76744186046513,77.41935483870967,95.65217391304348,100.0,75.0,74.0,87.75510204081633,76.59574468085106,79.16666666666667,73.0
